customer_id,customer_tenure,customer_location,customer_type,order_id,order_date,order_value,payment_method,order_frequency,discount_applied,return_status,product_category,product_sku,size,inventory_status,source,engagement_score
CUST00186,49,Pune,Returning,ORD000186,2023-06-09,678.22,Credit Card,1,15,No,Sweatshirts,SKU0186,L,In Stock,Email Marketing,12
CUST00187,52,Jaipur,Returning,ORD000187,2023-10-29,3475.42,Wallet,9,5,No,Jeans,SKU0187,S,In Stock,Email Marketing,29
CUST00188,32,Mumbai,Returning,ORD000188,2023-10-10,4851.03,Net Banking,6,40,No,Jeans,SKU0188,L,In Stock,Facebook Ads,24
CUST00189,4,Pune,New,ORD000189,2023-10-05,2052.54,COD,9,0,No,T-Shirts,SKU0189,M,In Stock,Email Marketing,84
CUST00190,30,Chennai,Returning,ORD000190,2023-03-20,5745.48,COD,3,5,Yes,Shirts,SKU0190,S,In Stock,Instagram,59
CUST00191,37,Hyderabad,Returning,ORD000191,2023-06-15,500.0,Wallet,3,0,No,T-Shirts,SKU0191,L,In Stock,Instagram,58
CUST00192,23,Delhi,Returning,ORD000192,2023-02-17,4081.55,UPI,6,25,No,T-Shirts,SKU0192,M,In Stock,Instagram,84
CUST00193,39,Pune,Returning,ORD000193,2023-12-29,5007.28,COD,9,25,Yes,Shirts,SKU0193,M,In Stock,Google Ads,27
CUST00194,45,Mumbai,Returning,ORD000194,2023-06-30,2193.95,Wallet,7,5,No,Jeans,SKU0194,S,In Stock,Email Marketing,57
CUST00195,15,Mumbai,Returning,ORD000195,2023-01-17,2220.92,Net Banking,3,20,No,Jackets,SKU0195,XL,In Stock,Instagram,19
CUST00196,43,Pune,Returning,ORD000196,2023-12-07,4064.15,Wallet,3,5,No,Jackets,SKU0196,XXL,In Stock,Facebook Ads,33
CUST00197,29,Kolkata,Returning,ORD000197,2023-03-17,3258.99,COD,2,25,No,Jackets,SKU0197,S,In Stock,Google Ads,4
CUST00198,36,Delhi,Returning,ORD000198,2023-12-10,500.0,Net Banking,9,10,No,Shirts,SKU0198,M,In Stock,Facebook Ads,81
CUST00199,13,Kolkata,Returning,ORD000199,2023-05-14,1234.94,Wallet,3,10,No,Dresses,SKU0199,M,In Stock,Email Marketing,59
CUST00200,32,Hyderabad,Returning,ORD000200,2023-10-29,2479.68,Credit Card,5,40,No,Dresses,SKU0200,S,In Stock,Word of Mouth,42
CUST00201,7,Mumbai,New,ORD000201,2023-09-05,500.0,Net Banking,9,0,No,Dresses,SKU0201,XL,In Stock,Facebook Ads,56
CUST00202,59,Mumbai,Returning,ORD000202,2023-04-30,1788.74,Credit Card,8,0,No,Sweatshirts,SKU0202,XXL,In Stock,Word of Mouth,56
CUST00203,51,Chennai,Returning,ORD000203,2023-10-17,500.0,UPI,2,15,No,Jeans,SKU0203,L,In Stock,Google Ads,74
CUST00204,22,Hyderabad,Returning,ORD000204,2023-09-05,1944.74,Net Banking,3,50,No,Jeans,SKU0204,S,In Stock,Facebook Ads,53
CUST00205,28,Mumbai,Returning,ORD000205,2023-05-05,1995.07,Credit Card,2,5,No,Sweatshirts,SKU0205,XXL,In Stock,Facebook Ads,80
CUST00206,2,Hyderabad,New,ORD000206,2023-04-03,3027.63,COD,8,0,No,T-Shirts,SKU0206,XXL,In Stock,Google Ads,44
CUST00207,42,Delhi,Returning,ORD000207,2023-04-27,2362.36,COD,6,5,No,Jackets,SKU0207,M,In Stock,Google Ads,85
CUST00208,45,Bangalore,Returning,ORD000208,2023-06-18,3254.18,UPI,6,15,Yes,Dresses,SKU0208,L,In Stock,Instagram,36
CUST00209,57,Mumbai,Returning,ORD000209,2023-03-19,3075.32,Net Banking,9,0,No,Jackets,SKU0209,S,In Stock,Email Marketing,83
CUST00210,53,Chennai,Returning,ORD000210,2023-06-07,4047.01,Net Banking,8,20,No,Dresses,SKU0210,M,In Stock,Facebook Ads,47
CUST00211,6,Delhi,New,ORD000211,2023-01-02,3810.67,Net Banking,4,50,Yes,Jackets,SKU0211,M,In Stock,Facebook Ads,53
CUST00212,28,Pune,Returning,ORD000212,2023-12-16,3652.19,UPI,4,10,No,T-Shirts,SKU0212,XL,In Stock,Google Ads,47
CUST00213,28,Hyderabad,Returning,ORD000213,2023-08-10,7157.3,Net Banking,9,5,No,Jackets,SKU0213,XXL,In Stock,Google Ads,5
CUST00214,44,Pune,Returning,ORD000214,2023-09-02,3021.1,COD,1,10,No,Jackets,SKU0214,S,In Stock,Email Marketing,33
CUST00215,44,Kolkata,Returning,ORD000215,2023-10-13,6390.36,Credit Card,2,0,No,Shirts,SKU0215,S,In Stock,Google Ads,62
CUST00216,20,Delhi,Returning,ORD000216,2023-02-25,3118.33,COD,2,30,No,Jackets,SKU0216,S,In Stock,Word of Mouth,77
CUST00217,30,Pune,Returning,ORD000217,2023-08-25,2375.72,COD,6,10,No,Shirts,SKU0217,M,In Stock,Word of Mouth,47
CUST00218,11,Jaipur,New,ORD000218,2023-08-09,1940.25,Credit Card,4,5,Yes,Jeans,SKU0218,XL,In Stock,Word of Mouth,22
CUST00219,58,Jaipur,Returning,ORD000219,2023-01-04,4764.59,COD,3,20,No,Sweatshirts,SKU0219,L,In Stock,Word of Mouth,83
CUST00220,55,Mumbai,Returning,ORD000220,2023-06-16,4960.76,UPI,3,10,No,Jackets,SKU0220,M,In Stock,Email Marketing,12
CUST00221,28,Hyderabad,Returning,ORD000221,2023-04-14,3399.68,Credit Card,3,20,No,Jeans,SKU0221,L,In Stock,Facebook Ads,46
CUST00222,25,Bangalore,Returning,ORD000222,2023-03-27,4200.32,COD,6,0,No,Shirts,SKU0222,XL,In Stock,Word of Mouth,43
CUST00223,39,Delhi,Returning,ORD000223,2023-06-02,584.17,Wallet,8,30,No,Jackets,SKU0223,XXL,In Stock,Google Ads,31
CUST00224,33,Mumbai,Returning,ORD000224,2023-05-23,500.0,COD,7,40,No,Jackets,SKU0224,S,In Stock,Word of Mouth,25
CUST00225,1,Chennai,New,ORD000225,2023-07-13,4369.49,UPI,4,20,Yes,T-Shirts,SKU0225,L,Out of Stock,Email Marketing,52
CUST00226,57,Kolkata,Returning,ORD000226,2023-01-11,2309.78,Net Banking,4,50,Yes,Jeans,SKU0226,M,In Stock,Google Ads,13
CUST00227,27,Hyderabad,Returning,ORD000227,2023-02-18,3623.95,COD,2,0,No,Dresses,SKU0227,L,In Stock,Word of Mouth,51
CUST00228,57,Delhi,Returning,ORD000228,2023-06-04,1424.07,Net Banking,1,10,No,Dresses,SKU0228,XXL,In Stock,Facebook Ads,35
CUST00229,52,Jaipur,Returning,ORD000229,2023-03-01,4985.48,Wallet,9,20,No,T-Shirts,SKU0229,S,In Stock,Google Ads,7
CUST00230,13,Delhi,Returning,ORD000230,2023-01-13,500.0,COD,2,15,No,Shirts,SKU0230,L,In Stock,Google Ads,39
CUST00231,41,Bangalore,Returning,ORD000231,2023-03-05,500.0,Credit Card,8,10,Yes,Dresses,SKU0231,XXL,In Stock,Facebook Ads,85
CUST00232,3,Jaipur,New,ORD000232,2023-11-24,4666.47,Net Banking,9,5,No,Dresses,SKU0232,M,Out of Stock,Google Ads,21
CUST00233,39,Bangalore,Returning,ORD000233,2023-05-11,500.0,Wallet,4,0,No,Sweatshirts,SKU0233,XL,In Stock,Word of Mouth,15
CUST00234,6,Chennai,New,ORD000234,2023-02-13,3067.85,Credit Card,8,5,No,Jeans,SKU0234,M,In Stock,Google Ads,90
CUST00235,8,Kolkata,New,ORD000235,2023-09-15,2339.01,Credit Card,9,0,No,Shirts,SKU0235,S,In Stock,Word of Mouth,59
CUST00236,27,Chennai,Returning,ORD000236,2023-09-13,1396.07,Credit Card,5,25,No,Jackets,SKU0236,M,In Stock,Facebook Ads,59
CUST00237,9,Mumbai,New,ORD000237,2023-09-17,2200.09,Credit Card,7,0,Yes,Jeans,SKU0237,M,In Stock,Instagram,9
CUST00238,37,Mumbai,Returning,ORD000238,2023-08-30,1228.71,COD,4,0,No,Shirts,SKU0238,M,In Stock,Facebook Ads,24
CUST00239,33,Chennai,Returning,ORD000239,2023-11-04,4813.38,COD,1,15,No,Dresses,SKU0239,M,In Stock,Word of Mouth,30
CUST00240,51,Kolkata,Returning,ORD000240,2023-08-26,5206.75,COD,3,15,No,Sweatshirts,SKU0240,S,In Stock,Email Marketing,20
CUST00241,42,Chennai,Returning,ORD000241,2023-06-09,1471.39,Wallet,5,30,No,Jeans,SKU0241,XXL,In Stock,Facebook Ads,90
CUST00242,44,Kolkata,Returning,ORD000242,2023-05-26,2913.29,Wallet,3,15,Yes,Dresses,SKU0242,L,In Stock,Email Marketing,80
CUST00243,24,Kolkata,Returning,ORD000243,2023-01-02,512.39,Wallet,7,5,Yes,Shirts,SKU0243,XL,In Stock,Email Marketing,32
CUST00244,15,Pune,Returning,ORD000244,2023-12-15,4109.58,UPI,9,30,No,Jeans,SKU0244,L,Out of Stock,Word of Mouth,30
CUST00245,59,Jaipur,Returning,ORD000245,2023-09-27,4070.51,Wallet,6,15,No,Jackets,SKU0245,L,In Stock,Word of Mouth,89
CUST00246,54,Hyderabad,Returning,ORD000246,2023-10-11,2057.11,COD,1,0,Yes,Jeans,SKU0246,XL,In Stock,Instagram,20
CUST00247,32,Kolkata,Returning,ORD000247,2023-03-11,2525.33,COD,7,15,Yes,Dresses,SKU0247,S,In Stock,Google Ads,35
CUST00248,32,Bangalore,Returning,ORD000248,2023-03-23,2359.35,UPI,3,40,Yes,Jeans,SKU0248,XL,In Stock,Facebook Ads,64
CUST00249,24,Kolkata,Returning,ORD000249,2023-07-04,500.0,UPI,5,5,No,Jackets,SKU0249,S,Out of Stock,Word of Mouth,3
CUST00250,41,Kolkata,Returning,ORD000250,2023-10-30,4819.01,Wallet,4,0,Yes,Sweatshirts,SKU0250,L,In Stock,Facebook Ads,67
CUST00251,52,Kolkata,Returning,ORD000251,2023-08-23,1349.57,Net Banking,5,0,No,Sweatshirts,SKU0251,S,In Stock,Email Marketing,89
CUST00252,49,Pune,Returning,ORD000252,2023-09-06,1359.78,UPI,5,0,No,Dresses,SKU0252,XXL,In Stock,Google Ads,3
CUST00253,49,Jaipur,Returning,ORD000253,2023-05-07,2274.37,Credit Card,6,10,No,Shirts,SKU0253,XL,In Stock,Instagram,8
CUST00254,58,Pune,Returning,ORD000254,2023-10-01,3993.32,COD,6,15,Yes,Dresses,SKU0254,XXL,In Stock,Facebook Ads,29
CUST00255,52,Mumbai,Returning,ORD000255,2023-08-07,1613.05,Credit Card,8,0,No,Sweatshirts,SKU0255,L,In Stock,Google Ads,44
CUST00256,12,Pune,New,ORD000256,2023-11-08,500.0,COD,8,40,Yes,T-Shirts,SKU0256,XL,In Stock,Instagram,3
CUST00257,39,Bangalore,Returning,ORD000257,2023-03-24,1169.5,COD,9,25,No,T-Shirts,SKU0257,L,Out of Stock,Facebook Ads,68
CUST00258,2,Bangalore,New,ORD000258,2023-02-04,3136.21,UPI,8,15,No,Jeans,SKU0258,XXL,In Stock,Google Ads,22
CUST00259,3,Pune,New,ORD000259,2023-10-23,5784.63,UPI,2,30,No,Jackets,SKU0259,L,In Stock,Word of Mouth,15
CUST00260,49,Jaipur,Returning,ORD000260,2023-04-06,610.12,Credit Card,1,0,No,Jeans,SKU0260,XL,In Stock,Facebook Ads,21
CUST00261,37,Chennai,Returning,ORD000261,2023-08-11,555.25,COD,2,10,No,T-Shirts,SKU0261,XL,In Stock,Google Ads,100
CUST00262,49,Hyderabad,Returning,ORD000262,2023-02-06,500.0,Credit Card,2,20,No,Sweatshirts,SKU0262,L,In Stock,Instagram,71
CUST00263,56,Jaipur,Returning,ORD000263,2023-01-05,500.0,Net Banking,3,30,No,Jeans,SKU0263,XL,Out of Stock,Google Ads,47
CUST00264,17,Pune,Returning,ORD000264,2023-08-05,4308.54,Credit Card,7,25,No,Dresses,SKU0264,XL,In Stock,Word of Mouth,61
CUST00265,59,Kolkata,Returning,ORD000265,2023-10-28,4742.03,Wallet,2,0,No,Jackets,SKU0265,L,Out of Stock,Facebook Ads,96
CUST00266,49,Delhi,Returning,ORD000266,2023-07-08,2766.63,Credit Card,1,40,No,Dresses,SKU0266,XXL,In Stock,Facebook Ads,59
CUST00267,2,Hyderabad,New,ORD000267,2023-05-09,1798.43,Wallet,6,0,No,Jackets,SKU0267,XL,In Stock,Facebook Ads,79
CUST00268,2,Hyderabad,New,ORD000268,2023-05-31,5186.72,Wallet,9,30,No,Sweatshirts,SKU0268,XL,In Stock,Word of Mouth,4
CUST00269,28,Bangalore,Returning,ORD000269,2023-03-27,2760.86,Wallet,3,50,No,Jeans,SKU0269,XL,In Stock,Instagram,79
CUST00270,54,Hyderabad,Returning,ORD000270,2023-03-14,4134.16,Net Banking,6,0,No,Jackets,SKU0270,XL,In Stock,Facebook Ads,6
CUST00271,23,Pune,Returning,ORD000271,2023-06-19,1725.33,Credit Card,3,25,No,Dresses,SKU0271,L,In Stock,Instagram,50
CUST00272,37,Kolkata,Returning,ORD000272,2023-01-01,2566.37,Credit Card,1,0,No,Jeans,SKU0272,XXL,In Stock,Google Ads,64
CUST00273,32,Kolkata,Returning,ORD000273,2023-12-15,643.99,Net Banking,5,10,Yes,Jeans,SKU0273,XXL,In Stock,Instagram,8
CUST00274,33,Mumbai,Returning,ORD000274,2023-12-13,3443.87,COD,4,15,No,Dresses,SKU0274,S,Out of Stock,Instagram,81
CUST00275,1,Kolkata,New,ORD000275,2023-12-05,2786.41,UPI,7,15,No,T-Shirts,SKU0275,XL,In Stock,Facebook Ads,44
CUST00276,19,Jaipur,Returning,ORD000276,2023-05-12,1158.16,Credit Card,6,40,No,Jackets,SKU0276,XL,In Stock,Email Marketing,46
CUST00277,2,Kolkata,New,ORD000277,2023-05-13,1178.34,UPI,7,20,No,Dresses,SKU0277,S,In Stock,Email Marketing,66
CUST00278,53,Bangalore,Returning,ORD000278,2023-10-04,4923.94,Net Banking,5,10,No,Sweatshirts,SKU0278,XXL,In Stock,Word of Mouth,23
CUST00279,44,Kolkata,Returning,ORD000279,2023-08-02,5457.5,COD,4,30,Yes,Shirts,SKU0279,M,In Stock,Word of Mouth,91
CUST00280,26,Mumbai,Returning,ORD000280,2023-03-10,2180.3,COD,7,50,No,Dresses,SKU0280,M,Out of Stock,Email Marketing,9
CUST00281,32,Delhi,Returning,ORD000281,2023-11-30,2601.63,COD,7,0,Yes,Jeans,SKU0281,XXL,In Stock,Google Ads,72
CUST00282,6,Pune,New,ORD000282,2023-07-06,3100.17,Net Banking,6,50,Yes,Jeans,SKU0282,XL,In Stock,Facebook Ads,76
CUST00283,32,Bangalore,Returning,ORD000283,2023-11-16,2722.05,Wallet,8,0,No,Dresses,SKU0283,M,In Stock,Facebook Ads,47
CUST00284,55,Jaipur,Returning,ORD000284,2023-07-05,500.0,Wallet,4,30,No,Shirts,SKU0284,L,In Stock,Google Ads,34
CUST00285,4,Delhi,New,ORD000285,2023-07-20,3141.81,UPI,5,0,No,Dresses,SKU0285,L,In Stock,Google Ads,53
CUST00286,55,Bangalore,Returning,ORD000286,2023-07-14,500.0,Wallet,4,0,No,Shirts,SKU0286,S,In Stock,Email Marketing,86
CUST00287,11,Chennai,New,ORD000287,2023-05-03,1400.97,Wallet,1,10,Yes,Shirts,SKU0287,XXL,In Stock,Word of Mouth,80
CUST00288,56,Hyderabad,Returning,ORD000288,2023-10-24,3258.14,COD,8,20,No,Sweatshirts,SKU0288,XXL,In Stock,Google Ads,70
CUST00289,59,Chennai,Returning,ORD000289,2023-06-13,3399.99,COD,1,5,No,Jackets,SKU0289,M,In Stock,Word of Mouth,15
CUST00290,17,Kolkata,Returning,ORD000290,2023-01-07,1284.89,UPI,5,0,No,Jeans,SKU0290,XL,In Stock,Instagram,52
CUST00291,38,Delhi,Returning,ORD000291,2023-09-15,1812.34,Credit Card,6,15,No,Jeans,SKU0291,XXL,In Stock,Facebook Ads,39
CUST00292,24,Kolkata,Returning,ORD000292,2023-03-09,1609.25,UPI,6,40,No,Shirts,SKU0292,M,Out of Stock,Email Marketing,99
CUST00293,5,Hyderabad,New,ORD000293,2023-05-29,2345.73,UPI,5,5,No,Jeans,SKU0293,M,In Stock,Facebook Ads,19
CUST00294,52,Bangalore,Returning,ORD000294,2023-04-05,2459.81,Net Banking,3,0,Yes,T-Shirts,SKU0294,XXL,Out of Stock,Email Marketing,87
CUST00295,34,Hyderabad,Returning,ORD000295,2023-04-23,3502.7,Net Banking,5,10,No,Shirts,SKU0295,M,In Stock,Instagram,68
CUST00296,6,Mumbai,New,ORD000296,2023-11-30,1724.65,UPI,8,0,No,Jeans,SKU0296,S,In Stock,Facebook Ads,44
CUST00297,22,Hyderabad,Returning,ORD000297,2023-10-06,3060.09,UPI,2,30,Yes,T-Shirts,SKU0297,S,In Stock,Instagram,5
CUST00298,11,Mumbai,New,ORD000298,2023-09-23,3260.52,UPI,6,30,Yes,Sweatshirts,SKU0298,XXL,In Stock,Email Marketing,91
CUST00299,48,Hyderabad,Returning,ORD000299,2023-10-03,2797.43,Wallet,9,15,No,Jeans,SKU0299,XL,In Stock,Google Ads,68
CUST00300,16,Pune,Returning,ORD000300,2023-02-06,2110.59,Net Banking,8,5,No,T-Shirts,SKU0300,S,In Stock,Facebook Ads,48
CUST00301,33,Mumbai,Returning,ORD000301,2023-12-08,2770.97,UPI,8,25,Yes,Dresses,SKU0301,S,In Stock,Instagram,38
CUST00302,9,Delhi,New,ORD000302,2023-05-15,3627.61,COD,8,15,No,Jackets,SKU0302,XXL,In Stock,Facebook Ads,1
CUST00303,60,Kolkata,Returning,ORD000303,2023-01-23,3758.78,COD,7,30,No,Dresses,SKU0303,L,In Stock,Facebook Ads,38
CUST00304,59,Jaipur,Returning,ORD000304,2023-07-26,5223.06,Wallet,8,20,No,T-Shirts,SKU0304,M,In Stock,Facebook Ads,20
CUST00305,6,Kolkata,New,ORD000305,2023-11-20,1014.96,Wallet,6,25,No,Shirts,SKU0305,S,In Stock,Word of Mouth,39
CUST00306,16,Chennai,Returning,ORD000306,2023-09-12,1839.99,Credit Card,2,15,No,Shirts,SKU0306,L,Out of Stock,Instagram,100
CUST00307,29,Kolkata,Returning,ORD000307,2023-03-10,500.0,Credit Card,2,10,No,Jeans,SKU0307,XL,In Stock,Instagram,81
CUST00308,3,Bangalore,New,ORD000308,2023-07-21,3896.51,Credit Card,8,50,No,Dresses,SKU0308,L,In Stock,Facebook Ads,53
CUST00309,20,Pune,Returning,ORD000309,2023-04-06,1998.24,Wallet,1,15,No,Shirts,SKU0309,XXL,In Stock,Google Ads,11
CUST00310,60,Hyderabad,Returning,ORD000310,2023-12-22,2809.29,Wallet,6,20,No,Shirts,SKU0310,XL,In Stock,Facebook Ads,80
CUST00311,59,Chennai,Returning,ORD000311,2023-12-12,1593.49,Wallet,6,0,Yes,Dresses,SKU0311,XL,In Stock,Word of Mouth,36
CUST00312,36,Bangalore,Returning,ORD000312,2023-09-03,2009.94,COD,4,20,No,Sweatshirts,SKU0312,L,In Stock,Email Marketing,37
CUST00313,19,Bangalore,Returning,ORD000313,2023-04-14,4334.79,Wallet,3,15,No,Shirts,SKU0313,XXL,In Stock,Word of Mouth,14
CUST00314,26,Mumbai,Returning,ORD000314,2023-03-29,3541.35,COD,3,0,No,Jackets,SKU0314,S,In Stock,Google Ads,6
CUST00315,3,Kolkata,New,ORD000315,2023-09-25,2332.72,Credit Card,1,0,No,T-Shirts,SKU0315,L,In Stock,Facebook Ads,77
CUST00316,19,Delhi,Returning,ORD000316,2023-12-21,3651.72,Credit Card,3,20,No,Jeans,SKU0316,S,In Stock,Instagram,49
CUST00317,20,Jaipur,Returning,ORD000317,2023-12-25,3684.85,Credit Card,4,25,No,Shirts,SKU0317,L,In Stock,Facebook Ads,64
CUST00318,32,Delhi,Returning,ORD000318,2023-01-14,1912.86,UPI,5,15,No,Jackets,SKU0318,S,In Stock,Google Ads,66
CUST00319,7,Chennai,New,ORD000319,2023-02-09,500.0,UPI,3,0,No,Jackets,SKU0319,L,In Stock,Instagram,100
CUST00320,52,Pune,Returning,ORD000320,2023-03-04,1151.26,Net Banking,6,20,No,Shirts,SKU0320,XL,In Stock,Word of Mouth,43
CUST00321,41,Delhi,Returning,ORD000321,2023-05-11,500.0,Net Banking,5,0,No,Sweatshirts,SKU0321,M,Out of Stock,Email Marketing,30
CUST00322,33,Hyderabad,Returning,ORD000322,2023-08-26,4246.65,Net Banking,3,10,No,T-Shirts,SKU0322,XL,In Stock,Email Marketing,42
CUST00323,40,Delhi,Returning,ORD000323,2023-06-14,4507.17,UPI,6,0,No,Jeans,SKU0323,S,In Stock,Facebook Ads,76
CUST00324,39,Chennai,Returning,ORD000324,2023-01-30,4879.56,UPI,6,0,Yes,Shirts,SKU0324,XXL,In Stock,Word of Mouth,47
CUST00325,18,Jaipur,Returning,ORD000325,2023-04-16,500.0,Net Banking,8,0,No,Jeans,SKU0325,XL,In Stock,Google Ads,81
CUST00326,40,Delhi,Returning,ORD000326,2023-01-09,4107.1,Net Banking,2,5,No,Dresses,SKU0326,M,Out of Stock,Email Marketing,80
CUST00327,1,Hyderabad,New,ORD000327,2023-11-15,5818.29,Wallet,1,0,No,Jackets,SKU0327,S,In Stock,Word of Mouth,80
CUST00328,11,Mumbai,New,ORD000328,2023-02-26,4167.98,Net Banking,4,5,No,Jackets,SKU0328,XL,In Stock,Facebook Ads,60
CUST00329,28,Pune,Returning,ORD000329,2023-02-15,500.0,Wallet,7,15,No,Shirts,SKU0329,L,In Stock,Instagram,74
CUST00330,57,Chennai,Returning,ORD000330,2023-03-22,5152.45,COD,3,10,No,Shirts,SKU0330,XXL,In Stock,Facebook Ads,83
CUST00331,25,Mumbai,Returning,ORD000331,2023-03-05,2562.53,UPI,3,5,No,Dresses,SKU0331,S,In Stock,Facebook Ads,9
CUST00332,50,Mumbai,Returning,ORD000332,2023-12-22,2151.4,Net Banking,5,30,No,Sweatshirts,SKU0332,XL,In Stock,Word of Mouth,28
CUST00333,23,Mumbai,Returning,ORD000333,2023-04-22,3176.64,UPI,5,0,No,Shirts,SKU0333,S,In Stock,Email Marketing,47
CUST00334,31,Bangalore,Returning,ORD000334,2023-07-24,926.49,UPI,3,15,No,Jackets,SKU0334,L,In Stock,Word of Mouth,97
CUST00335,30,Pune,Returning,ORD000335,2023-04-15,2504.17,UPI,9,0,No,Jeans,SKU0335,M,In Stock,Instagram,80
CUST00336,42,Jaipur,Returning,ORD000336,2023-05-14,4930.64,COD,4,0,No,T-Shirts,SKU0336,XL,In Stock,Word of Mouth,61
CUST00337,35,Kolkata,Returning,ORD000337,2023-01-18,3433.6,Credit Card,3,15,No,Jeans,SKU0337,S,Out of Stock,Google Ads,12
CUST00338,7,Pune,New,ORD000338,2023-01-10,2587.6,Net Banking,2,15,Yes,Sweatshirts,SKU0338,S,In Stock,Facebook Ads,43
CUST00339,60,Bangalore,Returning,ORD000339,2023-04-02,2634.41,Credit Card,9,30,No,T-Shirts,SKU0339,S,In Stock,Email Marketing,46
CUST00340,16,Kolkata,Returning,ORD000340,2023-12-18,727.91,Credit Card,4,15,No,Jeans,SKU0340,M,In Stock,Instagram,63
CUST00341,26,Pune,Returning,ORD000341,2023-06-09,2275.02,Credit Card,3,50,No,Jeans,SKU0341,S,In Stock,Facebook Ads,90
CUST00342,48,Mumbai,Returning,ORD000342,2023-11-21,500.0,UPI,7,0,No,Dresses,SKU0342,XXL,In Stock,Word of Mouth,52
CUST00343,57,Chennai,Returning,ORD000343,2023-03-14,4033.66,Wallet,8,0,No,Sweatshirts,SKU0343,XXL,In Stock,Google Ads,89
CUST00344,52,Kolkata,Returning,ORD000344,2023-09-28,500.0,UPI,2,0,No,Jackets,SKU0344,S,In Stock,Word of Mouth,91
CUST00345,60,Hyderabad,Returning,ORD000345,2023-02-06,3782.35,UPI,7,0,Yes,Dresses,SKU0345,XXL,In Stock,Facebook Ads,76
CUST00346,49,Hyderabad,Returning,ORD000346,2023-05-06,3969.12,Credit Card,5,15,No,T-Shirts,SKU0346,XL,In Stock,Instagram,75
CUST00347,2,Delhi,New,ORD000347,2023-08-11,4478.15,UPI,5,20,No,Jackets,SKU0347,XXL,In Stock,Email Marketing,43
CUST00348,1,Kolkata,New,ORD000348,2023-01-21,2630.29,Credit Card,3,0,No,Dresses,SKU0348,S,In Stock,Facebook Ads,27
CUST00349,48,Chennai,Returning,ORD000349,2023-08-04,3874.94,Wallet,5,40,No,Sweatshirts,SKU0349,L,Out of Stock,Instagram,1
CUST00350,12,Jaipur,New,ORD000350,2023-05-27,2260.38,Net Banking,2,30,No,Shirts,SKU0350,XL,In Stock,Facebook Ads,100
CUST00351,5,Bangalore,New,ORD000351,2023-03-21,719.95,Credit Card,4,0,Yes,Shirts,SKU0351,M,In Stock,Google Ads,56
CUST00352,37,Mumbai,Returning,ORD000352,2023-09-02,4796.1,Wallet,6,0,No,T-Shirts,SKU0352,S,In Stock,Word of Mouth,56
CUST00353,32,Delhi,Returning,ORD000353,2023-10-15,2354.67,Net Banking,1,0,No,Shirts,SKU0353,M,In Stock,Email Marketing,33
CUST00354,59,Hyderabad,Returning,ORD000354,2023-04-07,500.0,COD,4,0,No,Dresses,SKU0354,L,In Stock,Instagram,86
CUST00355,55,Bangalore,Returning,ORD000355,2023-11-22,1799.78,Credit Card,6,0,No,T-Shirts,SKU0355,M,In Stock,Email Marketing,57
CUST00356,9,Bangalore,New,ORD000356,2023-11-27,1859.01,Credit Card,9,15,No,Jackets,SKU0356,S,In Stock,Email Marketing,51
CUST00357,41,Mumbai,Returning,ORD000357,2023-01-26,3192.55,COD,2,0,No,Sweatshirts,SKU0357,S,In Stock,Email Marketing,28
CUST00358,35,Jaipur,Returning,ORD000358,2023-06-04,6020.57,COD,7,5,No,T-Shirts,SKU0358,L,In Stock,Instagram,34
CUST00359,19,Jaipur,Returning,ORD000359,2023-03-23,3283.63,Credit Card,6,50,No,Jackets,SKU0359,S,In Stock,Instagram,74
CUST00360,48,Kolkata,Returning,ORD000360,2023-07-03,2810.27,COD,2,20,No,T-Shirts,SKU0360,L,In Stock,Email Marketing,47
CUST00361,16,Hyderabad,Returning,ORD000361,2023-06-23,6183.66,UPI,8,40,No,Jeans,SKU0361,L,In Stock,Word of Mouth,32
CUST00362,3,Jaipur,New,ORD000362,2023-02-19,3968.34,Net Banking,7,0,No,Jeans,SKU0362,S,In Stock,Facebook Ads,74
CUST00363,20,Chennai,Returning,ORD000363,2023-11-14,2881.37,Net Banking,5,5,No,T-Shirts,SKU0363,XXL,In Stock,Email Marketing,72
CUST00364,24,Jaipur,Returning,ORD000364,2023-10-02,1780.88,Net Banking,5,15,No,Shirts,SKU0364,L,In Stock,Google Ads,77
CUST00365,54,Bangalore,Returning,ORD000365,2023-02-27,2974.3,UPI,7,0,No,Jeans,SKU0365,S,In Stock,Email Marketing,8
CUST00366,56,Mumbai,Returning,ORD000366,2023-09-29,2400.41,COD,9,0,No,Sweatshirts,SKU0366,XXL,In Stock,Instagram,47
CUST00367,33,Chennai,Returning,ORD000367,2023-11-08,2637.15,Wallet,9,20,No,Jackets,SKU0367,L,In Stock,Facebook Ads,66
CUST00368,24,Kolkata,Returning,ORD000368,2023-05-21,4471.6,COD,9,20,Yes,Dresses,SKU0368,XXL,Out of Stock,Google Ads,92
CUST00369,52,Hyderabad,Returning,ORD000369,2023-03-06,1689.52,Credit Card,6,10,Yes,Jeans,SKU0369,XL,In Stock,Facebook Ads,82
CUST00370,11,Kolkata,New,ORD000370,2023-06-19,3270.31,Net Banking,6,10,No,T-Shirts,SKU0370,XL,In Stock,Facebook Ads,35
CUST00371,49,Bangalore,Returning,ORD000371,2023-02-07,3923.41,COD,3,10,No,Shirts,SKU0371,XXL,In Stock,Google Ads,95
